,type,bedroom,bathroom,size(sqft),address,price,address,url
97,Appartement,3 1/2,3.5,550,"8481 Saint-Hubert, H2P 1Z6, Montreal, QC",1 290,"8481 Saint-Hubert, H2P 1Z6, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-renove-meuble-tout-compris-air-climatise-metro-cremazie/1581646168
98,Appartement,5 1/2,1,1 500,"8690 ste claire, Canada",1 400,"8690 ste claire, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-louer/1581645686
99,Appartement,3 1/2,1,400,"2610 Av. de Kent, Montréal, QC H3S 1M7, Canada",950,"2610 Av. de Kent, Montr�al, QC H3S 1M7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-grande-qualite-pres-universite-hopitaux-services/1581645135
100,Appartement,3 1/2,1,605,"693 Rue William, Montréal, QC H3C 1N8, Canada",1 811,"693 Rue William, Montr�al, QC H3C 1N8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-3-1-2/1581644744
101,Appartement,3 1/2,1,650,"4658 Ave. de Lorimier, Montréal, QC H2H 2B5, Canada",795,"4658 Ave. de Lorimier, Montr�al, QC H2H 2B5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-plateau-disponible-immediatement/1581644040
102,Appartement, 5 1/2 et coin détente,1,1 000,"8311 Rue Saint-Urbain, Montréal, QC H2P 2P2, Canada",1 850,"8311 Rue Saint-Urbain, Montr�al, QC H2P 2P2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-renove-metro-jarry-castelnau-proche-parc-jarry/1581641547
103,Appartement,4 1/2,1,750,"335 Rue de Châteauguay, Longueuil, QC J4H 2K8, Canada",1 650,"335 Rue de Ch�teauguay, Longueuil, QC J4H 2K8, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/vivre-au-coeur-du-vieux-longueuil-41-2-style-condo/1581641433
104,Appartement,4 1/2,1,800,"1650 Blvd. Shevchenko, LaSalle, QC H8N 1P4, Canada",Sur,"1650 Blvd. Shevchenko, LaSalle, QC H8N 1P4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1650-shevchenko-studio-3-5-4-5-renoves-et-ensoleilles/1581639754
105,Appartement,3 1/2,1,850,"1880 Iberville, H2K 3C3, Montreal, QC",870,"1880 Iberville, H2K 3C3, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-jolie-apt-ville-marie-metro-frontenac/1581639460
106,Appartement,4 1/2,1,860,"3831 Av. Henri-Julien, Montréal, QC H2W 2K1, Canada",1 250,"3831 Av. Henri-Julien, Montr�al, QC H2W 2K1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-plateau-mont-royal-haut-de-duplex/1581638041
107,Appartement,3 1/2,1,400,"Montréal-Nord, QC H1G 6B7, Canada",725,"Montr�al-Nord, QC H1G 6B7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-montreal-nord-boul-lacordaire/1581637343
108,Appartement,4 1/2,2,Non disponible,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",2 250,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-shaughn-2-bedroom-2-bath-zoom-floorplan-apartment-for-re/1571120898
109,Appartement,4 1/2,1,Non disponible,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",2 323,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-shaughn-2-bedroom-1-bath-zoom-floorplan-apartment-for-re/1571120872
110,Appartement,3 1/2,1,Non disponible,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",1 550,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-shaughn-1-bedroom-1-bath-zoom-floorplan-apartment-for-re/1571120875
111,Appartement, 1 ½ ou 2 ½,1,Non disponible,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",1 282,"1770 Joseph Manseau Street, Montreal, QC, H3H 0A8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-shaughn-bachelor-zoom-floorplan-apartment-for-rent/1571120883
112,Appartement,4 1/2,1.5,Non,"688 Rue Notre-Dame Ouest, Montreal, QC, H3W 1J4",1 900,"688 Rue Notre-Dame Ouest, Montreal, QC, H3W 1J4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-downtown-montreal-prime-location-2-months-free/1505757473
113,Appartement,4 1/2,1,945,"1310 rue Ottawa, Montréal, QC, H3C 2G6",2 400,"1310 rue Ottawa, Montr�al, QC, H3C 2G6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-neuf-a-griffintown-a-proximite-des-universites/1505786055
114,Appartement,4 1/2,2,Non,"329, boulevard Hymus, Pointe-Claire, QC, H9R 0C9",1 945,"329, boulevard Hymus, Pointe-Claire, QC, H9R 0C9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartements-locatifs-2-4-1-2-chambres-a-pointe-claire/1505783242
115,Appartement, 3 1/2 et coin détente,1,800,"308 1re Avenue, Verdun, QC H4G 2V6, Canada",1 450,"308 1re Avenue, Verdun, QC H4G 2V6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-renove-a-2-min-du-metro-verdun-animaux-acceptes/1571602003
116,Appartement,4 1/2,1,850,"H8P2G3, Canada",990,"H8P2G3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-lasalle-available-now/1580954894
117,Appartement,4 1/2,1,698,"1150 rue Sherbrooke Est, Montreal, QC, H2L 1L8",1 610,"1150 rue Sherbrooke Est, Montreal, QC, H2L 1L8",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-tour-du-parc-le-plateau-all-included/1580952749
118,Appartement,3 1/2,1,503,"1420 rue Crescent, Montreal, QC, H3G 2B7",1 114,"1420 rue Crescent, Montreal, QC, H3G 2B7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-3-tremendous-location-guy-concordia-crescent-st-up/1580951256
119,Appartement, 1 ½ ou 2 ½,1,434,"2150 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",990,"2150 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-bright-spacious-upgraded-kitchen/1580950097
120,Appartement, 1 ½ ou 2 ½,1,Non,"2166 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",1 115,"2166 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-bachelor-downtown-concordia/1580949990
121,Appartement, 1 ½ ou 2 ½,1,Non,"2166 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",1 148,"2166 Boulevard de Maisonneuve Ouest, Montreal, QC, H3H 1L3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-bachelor-downtown-concordia/1580949955
122,Appartement, 1 ½ ou 2 ½,1,400,"1720 Av. Bourbonnière, Montréal, QC H1W 3N4, Canada",600,"1720 Av. Bourbonni�re, Montr�al, QC H1W 3N4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/21-2-a-louer-1720-av-bourbonniere/1580950314
123,Appartement,3 1/2,1,602,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",1 355,"2125 rue Saint-Marc, Montreal, QC, H3H 2P1",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/promo-3-downtown-near-concordia-gym-sauna-all-included/1580946872
124,Appartement,4 1/2,1,1,"3635 Rue Sherbrooke E, Montréal, QC H1W 1E4, Canada",1 200,"3635 Rue Sherbrooke E, Montr�al, QC H1W 1E4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/un-grand-4-a-louer/1580947758
125,Appartement,5 1/2,1,1 000,", Montréal H4E 2J1 QC, Canada",1 400,", Montr�al H4E 2J1 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-renove-2e-etage-1er-septembre-metro-monk/1580946798
126,Appartement, 7 1/2 +,2,1,"10817 Av. Balzac, Montréal-Nord, QC H1H 3M1, Canada",1 800,"10817 Av. Balzac, Montr�al-Nord, QC H1H 3M1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-appartement-dans-un-duplex-a-louer-11-pieces-4-chambres/1580944989
127,Appartement,3 1/2,1,710,"150 Rue Saint-Norbert, Montréal, QC H2X 1G6, Canada",1 095,"150 Rue Saint-Norbert, Montr�al, QC H2X 1G6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-downtown-centre-ville/1580943941
128,Appartement,3 1/2,1,500,"H2J3X8, Canada",950,"H2J3X8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-plateau-mt-royal/1580943016
129,Appartement,4 1/2,1,800,"8650 Bd Saint-Michel, Montréal, QC H1Z 3E9, Canada",Sur,"8650 Bd Saint-Michel, Montr�al, QC H1Z 3E9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer/1580942456
130,Appartement, 7 1/2 +,1,1 366,"H3K 2X7, Canada",2 400,"H3K 2X7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-cac-a-louer-pointe-saint-charles/1580941501
131,Appartement, 7 1/2 +,1.5,1 400,"melanieleblanc67@gmail.com, Canada",1 575,"melanieleblanc67@gmail.com, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-6-1-2-urgent-pour-1er-septembre/1580939374
132,Appartement,4 1/2,1,800,"8120 R. Saint-Denis, Montréal, QC H2P 2G6, Canada",1 435,"8120 R. Saint-Denis, Montr�al, QC H2P 2G6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/super-41-2-metro-jarry-1-mois-gratuit/1580936185
133,Appartement,3 1/2,1,750,"482 Bourke, H9S 3X2, Dorval, QC",740,"482 Bourke, H9S 3X2, Dorval, QC",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/dorval-3-5-best-in-class/1580934928
134,Appartement,4 1/2,1,1 145,"850 Rue Principale, Saint-Ambroise-de-Kildare, QC J0K 1C0, Canada",1 250,"850 Rue Principale, Saint-Ambroise-de-Kildare, QC J0K 1C0, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/logement-4-1-2-neuf-a-louer-st-ambroise-de-kildare/1580932597
135,Appartement,4 1/2,1,1 500,"3315 Av. Ridgewood, Montréal, QC H3V 1B4, Canada",240,"3315 Av. Ridgewood, Montr�al, QC H3V 1B4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/room-for-rent/1580930640
136,Appartement,3 1/2,1,600,", NDG H3Y 2S4 QC, Canada",Sur,", NDG H3Y 2S4 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-3-1-2-apt-in-ndg-near-concordia-campus-start-sept-1st/1580928084
137,Appartement, 4 1/2 et coin détente,1,1 200,"17804 Boul de Pierrefonds, Pierrefonds, QC H9J 3M3, Canada",1 250,"17804 Boul de Pierrefonds, Pierrefonds, QC H9J 3M3, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/west-island-beautiful-large-4-1-2-waterfront-apartments-l/1580925030
138,Appartement,3 1/2,1,600,"Rue du Havre, Sainte-Julienne, QC J0K 2T0, Canada",760,"Rue du Havre, Sainte-Julienne, QC J0K 2T0, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/appartement-logement-3-1-2-a-louer-a-ste-julienne-rawdon/1580924067
139,Appartement,4 1/2,1,800,"135 Rue Sherbrooke E, Montréal, QC H2X 1C6, Canada",1 344,"135 Rue Sherbrooke E, Montr�al, QC H2X 1C6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/transfert-de-bail-centre-ville-montreal-4-1-2-1344-mois/1580603625
140,Appartement,4 1/2,1,1 000,"J0L 1C0, Canada",1 049,"J0L 1C0, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-et-demi-a-louer-sur-la-rive-sud-a-contrecoeur/1580919179
141,Appartement,4 1/2,1,800,"6860 26e Avenue, Montréal, QC H1T 3L2, Canada",Sur,"6860 26e Avenue, Montr�al, QC H1T 3L2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-rosemont-libre-renove-eau-chaude-poele-frigo-inclus/1580908850
142,Appartement,4 1/2,1,954,"55 Rue de l'Église #416, Longueuil, QC J4G 1H9, Canada",1 890,"55 Rue de l'�glise #416, Longueuil, QC J4G 1H9, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/longueuil-magnifique-41-2-disponible-15-decembre-2021/1580907733
143,Appartement,4 1/2,1,820,"4402 Rue Messier, Montréal, QC H2H 2H9, Canada",1 395,"4402 Rue Messier, Montr�al, QC H2H 2H9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tranquillite-sur-le-plateau-4-1-2-semi-meuble/1580907519
144,Appartement,4 1/2,1,800,"6860 26e Avenue, Montréal, QC H1T 3L2, Canada",1 200,"6860 26e Avenue, Montr�al, QC H1T 3L2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-rosemont-libre-decembre-eau-chaude-frigo-et-poele/1580905854
145,Appartement,5 1/2,1,1 200,"Lavergne St, Vanier, ON K1L 5E7, Canada",1 750,"Lavergne St, Vanier, ON K1L 5E7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-3-bedroom-apartment-top-floor-oct-1-move-in/1578121556
146,Appartement,4 1/2,1,600,"11935 Av. Hénault, Montréal-Nord, QC H1G 5T4, Canada",895,"11935 Av. H�nault, Montr�al-Nord, QC H1G 5T4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-4-1-2-a-loue-a-montreal-nord/1580903805
147,Appartement,5 1/2,1,1 100,"4200 Rue Sherbrooke O, Westmount, QC H3Z 1C4, Canada",2 085,"4200 Rue Sherbrooke O, Westmount, QC H3Z 1C4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-2-ch-a-westmount-beautiful-2-bedroom-in-westmount/1580888917
148,Appartement,3 1/2,1,720,"190 rue Goyette, J4J 2W9, Longueuil, QC",1 185,"190 rue Goyette, J4J 2W9, Longueuil, QC",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-3-neuf-de-720-pi2-a-louer/1572363771
149,Appartement,4 1/2,1,800,"290 Rue Émile, Laval, QC H7N 4L9, Canada",925,"290 Rue �mile, Laval, QC H7N 4L9, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-bedroom-1-bathroom-for-rent2-chambre-1-salle-de-bain-a-louer/1580898430
150,Appartement,3 1/2,1,650,", H9S 2X2, Dorval, QC",850,", H9S 2X2, Dorval, QC",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/3-1-2-apartment-in-dorval/1580897888
151,Duplex/Triplex,4 1/2,1,900,"276 Rue Saint-Louis, LeMoyne, QC J4R 2L6, Canada",1 265,"276 Rue Saint-Louis, LeMoyne, QC J4R 2L6, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-appartment-longueuil-5-appliance-2-parking-at-yard/1580500127
152,Duplex/Triplex, 7 1/2 +,1.5,1 000,"3510 Hôtel de Ville, H2x3b4, Montreal, QC",2 550,"3510 H�tel de Ville, H2x3b4, Montreal, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-montreal/1580488783
153,Duplex/Triplex,5 1/2,1,1 360,", St-Hubert  J4T2K4 QC, Canada",1 600,", St-Hubert  J4T2K4 QC, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-rue-mance-st-hubert-3plex-construction-2021/1580482289
154,Duplex/Triplex, 5 1/2 et coin détente,2,1 300,"Edgemore, Cote St Luc H4W1V6 QC",1 525,"Edgemore, Cote St Luc H4W1V6 QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-renovated-upper-duplex-for-rent-in-prime-cote-st-luc/1580443675
155,Duplex/Triplex,4 1/2,1,750,"584 14e Av, LaSalle, QC H8P 2R8, Canada",1 150,"584 14e Av, LaSalle, QC H8P 2R8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-renove-a-lasalle-riverside-pres-de-tous-les-services/1580472928
156,Duplex/Triplex,6 1/2,2,1 800,"4999 Rue Bonny, Pierrefonds, QC H8Y 2A4, Canada",2 000,"4999 Rue Bonny, Pierrefonds, QC H8Y 2A4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/7-1-2-a-louer-4999-rue-bonny-pour-2000-mois-duplex/1580463729
157,Duplex/Triplex, 4 1/2 et coin détente,1,1 200,"5108 Rue Jeanne-Mance, Montréal, QC H2V 4K1, Canada",1 840,"5108 Rue Jeanne-Mance, Montr�al, QC H2V 4K1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-5-1-2-in-mile-end/1580456247
158,Duplex/Triplex,4 1/2,1,975,"284 Bd Monchamp, Saint-Constant, QC J5A 2S7, Canada",1 090,"284 Bd Monchamp, Saint-Constant, QC J5A 2S7, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-avec-garage-a-louer/1580449058
159,Duplex/Triplex,5 1/2,2,1 200,"11570 Av. de Poutrincourt, Montréal, QC H3M 1Z8, Canada",1 475,"11570 Av. de Poutrincourt, Montr�al, QC H3M 1Z8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/impeccable-5-5-a-louer-for-rent/1580446989
160,Duplex/Triplex,4 1/2,1,950,"A Baldwin, H1K3C5, Anjou, QC",900,"A Baldwin, H1K3C5, Anjou, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/anjou-4-1-2-a-louer/1576356413
161,Duplex/Triplex, 5 1/2 et coin détente,2,1 500,"3325 Rue de l'Université, Saint-Hubert, QC J3Y 5R3, Canada",1 950,"3325 Rue de l'Universit�, Saint-Hubert, QC J3Y 5R3, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-a-louer-st-hubert/1581743834
162,Duplex/Triplex,3 1/2,1,1,"84 Rue du Rossignol, Brownsburg, QC J8G 1N5, Canada",750,"84 Rue du Rossignol, Brownsburg, QC J8G 1N5, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/beau-3-1-2-neuf-libre-immediatement-brownsburg-chatham-750-mois/1580446332
163,Duplex/Triplex,4 1/2,1,1 000,"721 Rue Walnut, Montréal, QC H4C 3E5, Canada",2 300,"721 Rue Walnut, Montr�al, QC H4C 3E5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-luxueux-a-louer-duplex/1580445499
164,Duplex/Triplex, 7 1/2 +,2.5,1,"84 Rue du Rossignol, Brownsburg, QC J8G 1N5, Canada",1 495,"84 Rue du Rossignol, Brownsburg, QC J8G 1N5, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/tres-grand-8-1-2-neuf-3-etages-libre-immediatement-1495-mois/1580445105
165,Duplex/Triplex, 5 1/2 et coin détente,1,950,"Av. Athènes, Brossard, QC J4Z 2W2, Canada",1 295,"Av. Ath�nes, Brossard, QC J4Z 2W2, Canada",https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/5-1-2-brossard-3-bed-room-3-plex-15-mint-mtl-dispo-1ier-septbr/1580426089
166,Duplex/Triplex,5 1/2,1,1 000,"2587 Rue Desmarteau, Montréal, QC H1L 4N2, Canada",1 249,"2587 Rue Desmarteau, Montr�al, QC H1L 4N2, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-petit-5-1-2/1580425606
167,Duplex/Triplex,5 1/2,1,1 500,"11193 B, Montréal-Nord H1G5P1 QC, Canada",1 200,"11193 B, Montr�al-Nord H1G5P1 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-appartement-a-loue-cession-de-bail-until-june-2022-ren/1580301817
168,Duplex/Triplex,3 1/2,1,650,"Rue Drouart, Montréal, QC H3M 2S3, Canada",1 050,"Rue Drouart, Montr�al, QC H3M 2S3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-a-louer/1580407211
169,Duplex/Triplex,3 1/2,1,750,"2435 Rue Fullum, Montréal, QC H2K 3P3, Canada",1 300,"2435 Rue Fullum, Montr�al, QC H2K 3P3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-avec-terrace-ville-marie/1580403511
170,Duplex/Triplex,6 1/2,1,2 000,"1258 Rue Stephens, Verdun, QC H4H 2G9, Canada",2 200,"1258 Rue Stephens, Verdun, QC H4H 2G9, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bas-de-duplex-4-chambres-jardin-et-3-stationnements-verdun/1580401103
171,Duplex/Triplex,5 1/2,1,1 600,"898 Rue Maher, LaSalle, QC H8R 2S3, Canada",1 200,"898 Rue Maher, LaSalle, QC H8R 2S3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-a-louer-2eme-etage/1580379800
172,Duplex/Triplex, 5 1/2 et coin détente,1,1 100,"7510 Chem. Euclid, Côte Saint-Luc, QC H4W 1N1, Canada",1 880,"7510 Chem. Euclid, C�te Saint-Luc, QC H4W 1N1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-in-cote-st-luc/1579024469
173,Duplex/Triplex, 5 1/2 et coin détente,1,1,"5180 Rue Valéry, Saint-Léonard, QC H1R 1L5, Canada",1 500,"5180 Rue Val�ry, Saint-L�onard, QC H1R 1L5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-51-2-rez-de-chaussee-renove-a-st-leonard/1580371728
174,Duplex/Triplex,5 1/2,1,1 250,"H8S4C7, Canada",1 350,"H8S4C7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-et-lumineux-5-1-2-lachine/1580366518
175,Duplex/Triplex,5 1/2,1,950,"Angrignon, Boul des Trinitaires, Montréal, QC H4E 4J3, Канада",Sur,"Angrignon, Boul des Trinitaires, Montr�al, QC H4E 4J3, ??????",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-equipped-house-for-rent/1580359495
176,Duplex/Triplex,3 1/2,1,600,"2085 Av. de Melrose, Montréal, QC H4A 2R6, Canada",825,"2085 Av. de Melrose, Montr�al, QC H4A 2R6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/n-d-g-upper-lachine-rd-3-1-2-second-floor/1580352999
177,Duplex/Triplex, 4 1/2 et coin détente,1,600,"Av. Papineau, Montréal, QC H2H 1W3, Canada",1 195,"Av. Papineau, Montr�al, QC H2H 1W3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-plateau-4-1-2/1575219644
178,Duplex/Triplex, 1 ½ ou 2 ½,1,391,"291 Rue des Prés, Laval, QC H7N, Canada",750,"291 Rue des Pr�s, Laval, QC H7N, Canada",https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/2-12-a-louer/1580336423
179,Duplex/Triplex,3 1/2,1.5,545,"3544 Rue Aylwin, Montréal, QC H1W 3E1, Canada",910,"3544 Rue Aylwin, Montr�al, QC H1W 3E1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-meuble-pres-metro-joliette/1580332790
180,Duplex/Triplex,3 1/2,1,400,"Rue Drouart, Montréal, QC H3M 2S3, Canada",880,"Rue Drouart, Montr�al, QC H3M 2S3, Canada",https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/montreal-2-1-2-logement-2-5-tout-inclus-et-tout-meuble-a-a-z/1580327917
181,Duplex/Triplex,5 1/2,1,1 000,"H2G1T5, Canada",1 320,"H2G1T5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-louer-rosemont/1580327125
182,Duplex/Triplex,3 1/2,1,400,", Ahuntsic H3M 2S3 QC, Canada",880,", Ahuntsic H3M 2S3 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-logement-a-louer-tout-inclus-2-1-2-apartment-for-rent/1580323400
