,type,bedroom,bathroom,size(sqft),address,price,Postal Code,lat,long,url
2417,Appartement,6 1/2,1,1 350,"7052 Ave Christophe-Colomb, Montreal, QC H2S 2H5, Canada",2 300,H2S,45.54182,-73.6111,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lart-de-vivre-au-marche-jean-talon/1455681265
2418,Appartement,3 1/2,1,600,"9061 Henri-julien, H2M 1M9, Montréal, QC",980,H2M,45.54597,-73.64486,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-a-louer-3-1-2-villeray-ahuntsic/1581164783
2419,Appartement, 1 ½ ou 2 ½,1,400,"6535 Rue Briand, Montréal, QC H4E 3L4, Canada",650,H4E,45.45366,-73.59349,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-apartment-for-rent/1581163011
2420,Appartement,4 1/2,1,12 345,"2005 Rue Dutrisac, Saint-Laurent, QC H4L 4K8, Canada",940,H4L,45.52761,-73.69086,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-septembre-2021/1581186260
2421,Appartement,5 1/2,1,1 200,"Charbonneau, h8n1m2, lasalle, QC",750,H8N,45.4326,-73.62081,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-4-1-2-studio-apt-for-rent-ville-lasalle/1581205537
2422,Appartement,4 1/2,1,750,"5420 Bd Pie-IX, Montréal, QC H1X 2B8, Canada",1 239,H1X,45.55907,-73.5691,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-style-condo-4-1-2-rosemont-renove/1581203599
2423,Appartement,4 1/2,1,1,"3245 Av. Linton, Montréal, QC H3S 1S5, Canada",1 220,H3S,45.50343,-73.62902,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-cote-des-neiges-libre-maintenant-udem/1581203099
2424,Appartement,4 1/2,2,1 183,"12025 Rue de Blois, Mirabel, QC J7J 0G8, Canada",1 900,J7J,45.67723,-73.92749,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/new-condo-available-immediately-condo-neuf-disponible/1581202225
2425,Appartement,4 1/2,1,780,"20 Boulevard Bellerose E, Laval, QC H7K 1S3, Canada",Sur,H7K,45.61138,-73.73487,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/beau-4-5-1-300-mois-dispo-maintenant-780-pi-stat-ext/1581200976
2426,Appartement, 4 1/2 et coin détente,1,1 200,"5108 Rue Jeanne-Mance, Montréal, QC H2V 4K1, Canada",1 840,H2T,45.52044,-73.59576,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spacious-5-1-2-in-mile-end-with-a-studio/1576697755
2427,Appartement,4 1/2,1,11,", montreal h1z3k7 QC, Canada",900,H1Z,45.56906,-73.61878,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer/1581199039
2428,Appartement,3 1/2,1,520,", Montreal H4E 1P2 QC, Canada",975,H4E,45.45985,-73.58731,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-metro-jolicoeur-sud-ouest-avec-wifi-laveuse-secheuse/1581198120
2429,Appartement,4 1/2,1,1,", H1P 1H1, rue de seigne, QC",895,H1P,45.59462,-73.59598,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-4-1-2-haut-triplex-sur-rue-de-seigne-belherbe/1581196051
2430,Appartement,5 1/2,2,1 000,"102 9e Av, LaSalle, QC H8P 2N6, Canada",1 900,H8P,45.42804,-73.59773,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedrooms-2-bathrooms-in-la-salle/1570979306
2431,Appartement, 5 1/2 et coin détente,1.5,1 200,"Montreal, QC H2R1S9, Canada",1 800,H2R,45.53691,-73.61606,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-a-louer/1581191669
2432,Appartement,3 1/2,1,500,"2605 Rue Montgomery, Montréal, QC H2K 2S3, Canada",1 100,H2K,45.53878,-73.55843,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-lumineux-et-bien-renove-a-ville-marie-occupation-flexible/1581191087
2433,Appartement,6 1/2,1,1 200,"1841 Av. Bennett, Montréal, QC H1V 2S9, Canada",1 550,H1V,45.55467,-73.53693,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/6-1-2-a-louer-1-200-p-c/1581191015
2434,Appartement,3 1/2,1,900,"3763 R. Jean-Talon, Montréal, QC H2A 1Y1, Canada",680,H3R,45.56373,-73.59424,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-a-loue/1581190860
2435,Appartement,4 1/2,1,800,"6116 Chem. de la Côte-Saint-Luc, Montréal, QC H3X 2G9, Canada",1 200,H3X,45.47593,-73.64055,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent/1581189534
2436,Appartement,3 1/2,1,Non,"688 Rue Notre-Dame Ouest, Montreal, QC, H3W 1J4",1 350,H3C,45.50011,-73.55975,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-griffintown-downtown-montreal-1-month-free/1505844406
2437,Appartement,3 1/2,1,Non,"5775 Cavendish Boulevard, Montreal, QC, H4W 3L9",1 275,H4W,45.47713,-73.66246,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-1-bedroom-apartment-for-rent-in-cote-st-luc/1525467825
2438,Appartement,3 1/2,1,700,"863 Rue de Gentilly E, Longueuil, QC J4J 4L2, Canada",875,J4J,45.54142,-73.48866,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/logements-a-louer-a-longueuil/1554985109
2439,Appartement, 1 ½ ou 2 ½,1,Non,"1680 Avenue Lincoln, Montréal, QC, H3H 1G9",Sur,H3H,45.49532,-73.58102,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/high-end-rental-project-in-downtown-montreal-link-apartements/1576567037
2440,Appartement, 4 1/2 et coin détente,1.5,1 000,"2593 Rue Beauclerk, Montréal, QC H1N 3J4, Canada",1 200,H1N,45.58481,-73.53029,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-5-et-demie-a-louer/1580220100
2441,Appartement,5 1/2,1,1 200,"H1L6E5, Canada",1 250,H1L,45.58957,-73.51856,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-mercier/1581189130
2442,Appartement,3 1/2,1,1,"3283 Rue Louis-Veuillot, Montréal, QC H1N 2R1, Canada",950,H1N,45.5752,-73.54683,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-metro-cadillac/1581187235
2443,Appartement,3 1/2,1,524,"H2R2L8, Canada",890,H2R,45.54124,-73.61692,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grande-31-2-metro-jean-talon/1581186338
2444,Appartement,5 1/2,1,1,"424 Bd Robin, Laval, QC H7N 1W3, Canada",1 095,H7N,45.55849,-73.70016,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/ldr-5-chauffe-eau-chaude-1095-1er-octobre-2021/1581185130
2445,Appartement,3 1/2,1,800,"10247 Rue Cartier, Montréal, QC H2B 2B3, Canada",1 090,H2B,45.56868,-73.65197,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-1ier-octobre-tous-inclus-1-090-00-ahuntsic/1581184258
2446,Appartement,3 1/2,1,900,"2012 Rue Saint-Zotique E, Montréal, QC H2G 1J3, Canada",1 100,H2G,45.5466,-73.59813,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/quartier-recherche/1581182966
2447,Appartement,3 1/2,1.5,1 000,"221 Rue de la Commune O, Montréal, QC H2Y 2C9, Canada",1 950,H2Y,45.50187,-73.55394,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/spectacular-1-bdrm-in-old-montreal/1581181965
2448,Appartement,3 1/2,1,1,"10380 Terr. Fleury, Montréal, QC H3L 3L4, Canada",800,H3L,45.53995,-73.67182,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-aprtment-ahunstic/1557533005
2449,Appartement,5 1/2,1,980,"507 Rue Gohier, Saint-Laurent, QC H4L 3H6, Canada",1 400,H4L,45.50817,-73.6746,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-a-louer-1400-mois-a-st-laurent/1581179506
2450,Appartement, 4 1/2 et coin détente,1,725,"2297 Rachel Est, H2H1R5, Plateau Mont Royal, QC",1 550,H2H,45.53513,-73.56546,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-2-chambre-meuble-renove-lumineux-a-cote-parc/1581178232
2451,Appartement,3 1/2,1,1 000,"4716 Rue Fulton, Montréal, QC H3W 1T9, Canada",Sur,H3W,45.48995,-73.62584,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-snowdon:-3-1-2-renovated-available-now/1581177705
2452,Condo,3 1/2,1.5,624,"2760 Rue Ontario E, Montréal, QC H2K 1X3, Canada",1 100,H2K,45.53517,-73.55091,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-spacieux-3-1-2-a-louer-metro-frontenac/1564707655
2453,Condo,5 1/2,1,1 309,"5640 Rue Corneille, Brossard, QC J4Z 0K6, Canada",1 825,J4Z,45.46431,-73.43136,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/magnifique-condo-a-louer-a-brossard/1563953208
2454,Condo,3 1/2,1,563,"Rue de la Montagne, Montréal, QC H3G 0C7, Canada",1 850,H3G,45.49695,-73.57283,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-1-bedroom-downtown-montreal-icone:-rue-de-la-montagne/1559251657
2455,Condo,4 1/2,1,1 200,"J2K2A9, Canada",1 200,J2K,45.19749,-72.74249,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-4-1-2-a-louer-a-cowansville/1581717816
2456,Condo, 7 1/2 +,1,1 300,"7e Avenue, Lachine, QC H8S 2Z5, Canada",2 100,H8S,45.4358,-73.67025,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-5-bedroom-condo-lachine-close-to-train-highway/1582347273
2457,Condo,4 1/2,1,500,"Chem. Queen Mary, Montréal, QC H3W 1X4, Canada",1 100,H3W,45.48529,-73.62777,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-renovated-4-1-2-condo-metro-snowdon/1582346876
2458,Condo, 3 1/2 et coin détente,1,850,"2170 R. Cartier, Montréal, QC H2K 4E8, Canada",1 850,H2K,45.52744,-73.56098,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-3-1-2-condo-louer/1582346352
2459,Condo, 4 1/2 et coin détente,1.5,1 400,"1045 Rue Wellington, Montréal, QC H3C 1V6, Canada",2 250,H3C,45.49374,-73.55723,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer-griffintown-centre-ville-condo-for-rent-downtown/1559627019
2460,Condo, 3 1/2 et coin détente,1,775,"10355 Ave de Bois-de-Boulogne, Montreal, QC H4N 1L5, Canada",775,H4N,45.53792,-73.67343,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-vsl-3-5-enbeton-luxe/1582342790
2461,Condo,4 1/2,1,850,"H4E1Z9, Canada",1 400,H4E,45.45664,-73.58345,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-nouvelle-construction-sud-ouest-metro-jolicoeur/1582340790
2462,Condo,4 1/2,1,850,"80 Bd J. S. Archambault, Terrebonne, QC J6W 4R6, Canada",1 700,J6W,45.69102,-73.64789,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/emplacement-ideal-terrebonne-condo-4-demi-ascenseur-garage/1582339341
2463,Condo, 4 1/2 et coin détente,1,1 500,"12134 Av l'Archevêque, Montréal-Nord, QC H1H 3C1, Canada",1 980,H1H,45.60673,-73.64055,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/spacieux-condo-a-louer-au-bord-de-la-riviere-des-prairies/1582338359
2464,Condo,4 1/2,1.5,1 000,"1900 Boul Angrignon, LaSalle, QC H8N 3J2, Canada",1 900,H8N,45.44725,-73.6095,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-for-rent:-2-bedrooms-2-bathrooms-in-lasalle-1900/1582337178
2465,Condo,4 1/2,1.5,900,"335 Pl. des Pluviers, Mascouche, QC J7K 0H3, Canada",1 300,J7K,45.73096,-73.61901,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/location-de-condo/1582297293
2466,Condo,5 1/2,1,1 247,"415 Rue du Grenadier, St Constant J5A0H5 QC",1 450,J5A,45.37226,-73.59713,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-construction-2021/1579821314
2467,Condo, 6 1/2 et coin détente,2.5,2 750,"3470 Rue Stanley, Montréal, QC H3A 1R9, Canada",4 995,H3A,45.50194,-73.57965,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/very-large-2-levels-condo-in-the-stanley-tower-downtown-montreal/1580531370
2468,Condo,3 1/2,1,675,"1050 Rue Drummond, Montréal, QC H3C 0G3, Canada",2 450,H3B,45.49673,-73.57057,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/do-you-enjoy-luxury-one-bedroom-condo-at-lavenue/1579575136
2469,Condo,4 1/2,2,Non,"1255 rue Saint-Dominique, Montréal, QC, H2X 0E2",1 925,H2X,45.51019,-73.56267,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-appartement-neuf-et-luxe-a-louer-ville-marie-chum/1550754662
2470,Condo,3 1/2,1,700,"405 Rue de la Concorde, Montréal, QC H3A 1J3, Canada",1 700,H3A,45.50712,-73.57089,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-2-levels-semi-furnished-place-des-arts/1575938858
2471,Condo,4 1/2,1,699,"3985 Boul Cavendish, Montréal, QC H4B 2N4, Canada",1 395,H4B,45.46475,-73.63059,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-available-at-3985-cavendish-boulevard-montreal-qc-h4b-2n4/1582030334
2472,Condo,3 1/2,1,778,"600 Rue de la Montagne, Montréal H3C 4S4 QC",1 300,H3C,45.49364,-73.5666,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-grand-3-1-2-griffintown/1582325018
2473,Condo,3 1/2,1,1 000,"H1E 1B9, Canada",Sur,H1E,45.64495,-73.59437,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-penthouse-for-rent/1582328964
2474,Condo,4 1/2,1.5,11 111,"12 Jeannotte Rue, Vaudreuil-Dorion, QC J7V 1E4, Canada",1 295,J7V,45.39773,-74.02982,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/superbe-4-5-sur-2-etages-pour-octobre-vaudreuil/1582328454
2475,Condo,3 1/2,1,600,", montreal h2l3l7 QC, Canada",1 235,H2L,45.51979,-73.56169,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-downtown-metro-berri-uqam/1582326807
2476,Condo,4 1/2,1,688,"6824 Bd des Roseraies, Anjou, QC H1M 3B8, Canada",1 380,H1M,45.59689,-73.55637,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-1-2-anjou-avec-electros-et-2-stationnements/1582326398
2477,Condo,3 1/2,1,650,"350 Boulevard de Maisonneuve O, Montréal, QC H3A 1L6, Canada",1 550,H3A,45.5069,-73.56896,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-de-luxe-coin-maisonneuve-et-bleury-metro-sous-la-batisse/1582324218
2478,Condo,3 1/2,1,560,"1288 Av. des Canadiens-de-Montréal, Montréal, QC H3C 1B3, Canada",1 750,H3B,45.49583,-73.57028,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-1-bedroom-condo-tour-des-canadiens-1/1582322832
2479,Condo,4 1/2,2,950,"1288 Av. des Canadiens-de-Montréal, Montréal, QC H3C 1B3, Canada",4 000,H3B,45.49583,-73.57028,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tdc-penthouse-46th-floor-up-to-3-parking-spots-fully-furnished/1561963334
2480,Condo,4 1/2,2,1 026,"700 Rue des Éclaircies, Brossard, QC J4Z 0P9, Canada",1 845,J4Z,45.44895,-73.42917,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-4-2-sdbain-neuf-lumineux-coeur-brossard-solar-uniquartie/1582320570
2481,Condo, 4 1/2 et coin détente,2,1 100,"4680 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",2 800,H2T,45.52171,-73.5887,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-plateau-3-chambres-et-2-terrasses-rooftop-privees/1582320107
2482,Condo,3 1/2,1,575,"1071 Blvd. Shevchenko, LaSalle, QC H8N 0H2, Canada",1 500,H8N,45.43078,-73.61205,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/charmant-3-et-demi-a-louer-dans-lasalle-meuble-garage/1582313572
2483,Condo,3 1/2,1,720,"201 Rue Charlotte, Montréal, QC H2X 4E2, Canada",1 600,H2X,45.51139,-73.56093,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/fully-furnished-sun-filled-condo-including-everything/1582312530
2484,Condo,4 1/2,1,1 050,"8305 Rue Sherbrooke E, Montréal, QC H1L 1A6, Canada",1 580,H1L,45.60049,-73.53309,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-1min-du-metro-honore-beaugrand/1582310750
2485,Condo,4 1/2,1,770,"1750 Rue Saint-Louis, Saint-Laurent, QC H4L 5N4, Canada",1 590,H4L,45.50493,-73.6756,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-condo-for-rent-in-saint-laurent-close-metro-du-college/1582310651
2486,Condo,3 1/2,1,620,"950 Notre-Dame West, H3C 0K3, Montreal, QC",1 600,H3C,45.49682,-73.56182,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-meuble-furnished-griffintown/1582306871
2487,Condo,3 1/2,1,479,"198 R. Ann, Montréal, QC H3C 0T2, Canada",1 350,H3C,45.4949,-73.55814,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveau-3-1-2-a-louer-griffintown-new-3-1-2-for-rent-griffintow/1582306211
2488,Condo,3 1/2,1,700,"4850 Ch. de la Côte-des-Neiges, Montréal, QC H3V 1G5, Canada",1 274,H3V,45.49493,-73.61386,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-3-1-2-immeubles-rockhill/1573266282
2489,Condo, 4 1/2 et coin détente,2,1 400,"730 Boul Montpellier, Saint-Laurent, QC H4L 5B3, Canada",1 800,H4L,45.51918,-73.66997,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-condo-2-ch-2-s-bains-ville-st-laurent-a-louer/1582304234
2490,Condo,3 1/2,1,479,"198 R. Ann, Montréal, QC H3C 0T2, Canada",1 350,H3C,45.4949,-73.55814,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-lowney-griffintown-1st-of-september/1582303486
2491,Condo,3 1/2,1,500,"630 Rue William, Montréal, QC H3C 4C9, Canada",1 300,H3C,45.49925,-73.55629,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-dans-le-vieux-montreal/1582303187
2492,Condo,4 1/2,1,1 000,"4250 Rue Saint-Ambroise, Montréal, QC H4C 2C7, Canada",2 000,H4C,45.4736,-73.58177,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxueux-condo-electromenagers-garage-au-bord-du-canal-lachine/1575316877
2493,Condo, 4 1/2 et coin détente,1,120,"380 Boulevard René-Lévesque O, Montréal, QC H2Z 0A6, Canada",Sur,H2Z,45.50527,-73.5642,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condos-luxueux-au-vieux-port-de-montreal/1575316334
2494,Condo,3 1/2,1,680,"1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada",Sur,H3H,45.49101,-73.58313,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/big-corner-unit-one-bedroom-luxury-condo-for-rent/1566154254
2495,Condo, 3 1/2 et coin détente,1,700,"Chemin du Golf, Mont-Tremblant, QC J8E 2K6, Canada",Sur,J8E,46.14349,-74.60739,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-tremblant/1575277614
2496,Condo,3 1/2,1,600,"315 Rue Rielle, Verdun, QC H4G 2S6, Canada",1 325,H4G,45.46036,-73.56842,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-a-louer-a-verdun-semi-meuble-2-mois-gratuits/1574249607
2497,Condo,4 1/2,1,900,"180 Denison ouest, J2G9N1, Granby, QC",1 075,J2G,45.39593,-72.72369,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/superbe-condo-4-1-2-haut-de-gamme-pour-50-ans-et-plus-a-louer/1575267052
2498,Condo,4 1/2,1,913,"6780 Blvd. Newman, LaSalle, QC H8N 0H5, Canada",1 650,H8N,45.45064,-73.60658,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/brand-new-corner-unit-condo-near-metro-agrignon-occupancy-now/1575246315
2499,Condo,5 1/2,1,1 223,"200 Ave de la Belle-Dame, La Prairie, QC J5R 6C6, Canada",1 650,J5R,45.40076,-73.46787,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-5-1-2-a-louer-symbiocite/1575248485
2500,Condo,3 1/2,1,600,"1288 Avenue des Canadiens-de-Montréal, Montréal, QC H3C 1B3, Canada",1 800,H3B,45.49583,-73.57028,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-3-1-2-parking-tour-des-canadiens-1-avec-belle-vue/1575245676
2501,Condo,4 1/2,1,899,"6780 Blvd. Newman, LaSalle, QC H8N 0H5, Canada",1 600,H8N,45.45064,-73.60658,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/close-to-metro-station-41-2-condo-for-rent-brand-new/1575239673
2502,Condo,3 1/2,1,700,"1414 Rue Chomedey, Montréal, QC H3H 0A2, Canada",1 500,H3H,45.49101,-73.58313,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bed-condo-for-rent/1575238039
2503,Condo,5 1/2,2,1 100,"2500 Pl. Chassé, Montréal, QC H1Y 3H6, Canada",2 150,H1Y,45.54279,-73.56972,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-meuble-3-chambres-2sdb-angus-vieux-rosemont/1553334356
2504,Condo,4 1/2,1,850,"H1H1H2, Canada",1 550,H1H,45.5837,-73.65067,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-for-rent/1575212135
2505,Condo,4 1/2,2,900,"1288 Avenue des Canadiens-de-Montréal, Montréal, QC H3C 1B3, Canada",2 850,H3B,45.49583,-73.57028,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-corner-unit-2-bedroom-2bathroom-condo/1575197050
2506,Condo,4 1/2,1,900,"9571 Rue Bellerive, Montréal, QC H1L 3T1, Canada",1 400,H1L,45.60929,-73.50957,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-4-1-2-condo-a-louer-a-proximite-de-tout-hochelaga/1575192532
2507,Condo,4 1/2,1,1 009,"H1J1X1, Canada",1 250,H1J,45.6029,-73.57704,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-a-louer-avec-garage-interieur/1575184984
2508,Condo, 3 1/2 et coin détente,1,650,"Brossard, QC J4Z0H2, Canada",1 750,J4Z,45.450676,-73.4221249,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-3-1-2-a-louer-nouvelle-tour-nobel-dans-projet-solar/1464114980
2509,Condo,4 1/2,1,1 120,"Rue Mastaï-Brault, Beauharnois, QC J6N, Canada",1 200,J6N,45.31312,-73.94526,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/condo-a-louer-beauharnois-4-1-2/1575180158
2510,Condo,4 1/2,1,1 200,"Bd de la Gare, Vaudreuil-Dorion, QC J7V, Canada",1 650,J7V,45.40037,-74.05204,https://www.kijiji.ca/v-appartement-condo/ouest-de-lile-qc/beautiful-4-1-2-for-rent-in-vaudreuil-dorion/1575143008
2511,Condo,3 1/2,1,700,"Blvd. Marcel-Laurin, Saint-Laurent, QC H4M 0A7, Canada",1 400,H4L,45.504,-73.67558,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-3-1-2/1575163379
